# file...... IEEE-13_House_power.csv
# date...... Tue Dec  1 01:37:27 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_load
# property.. constant_power_12
# limit..... 10000
# interval.. 60
# timestamp,tl_house_1,tl_house_16,tl_house_31,tl_house_2,tl_house_17,tl_house_32,tl_house_3,tl_house_18,tl_house_33,tl_house_4,tl_house_19,tl_house_34,tl_house_5,tl_house_20,tl_house_35,tl_house_6,tl_house_21,tl_house_36,tl_house_7,tl_house_22,tl_house_37,tl_house_8,tl_house_23,tl_house_38,tl_house_9,tl_house_24,tl_house_39,tl_house_10,tl_house_25,tl_house_40,tl_house_11,tl_house_26,tl_house_12,tl_house_27,tl_house_13,tl_house_28,tl_house_14,tl_house_29,tl_house_15,tl_house_30
2018-01-01 20:24:00 EST,+565.488+228.615j,+1104.79+458.949j,+847.113+252.927j,+2096.22+752.645j,+641.244+769.408j,+1116.2+1588.72j,+797.629+285.266j,+1103.32+443.466j,+3698.91+882.532j,+553.065+149.689j,+1052.13+425.066j,+742.624+270.762j,+1028.61+463.957j,+663.416+434.319j,+857.307+691.467j,+724.869+763.544j,+1243.83+1467.25j,+546.355+749.868j,+1124.19+470.089j,+627.379+252.753j,+736.444+1037.07j,+1015.03+299.959j,+607.176+761.324j,+3009.8+969.421j,+512.999+122.844j,+569.624+241.384j,+537.449+159.918j,+464.422+142.468j,+539.871+511.419j,+963.099+592.911j,+689.921+237.574j,+860.167+290.611j,+614.325+227.789j,+712.729+800.598j,+694.405+172.044j,+852.755+927.459j,+377.827+133.516j,+1274.9+497.4j,+750.586+773.716j,+1266.66+1111.33j
2018-01-01 20:25:00 EST,+565.963+228.888j,+1105.75+459.45j,+847.963+253.222j,+2095.57+752.333j,+641.02+769.317j,+1115.9+1588.54j,+797.909+285.381j,+1103.64+443.629j,+3699.51+882.964j,+553.279+149.762j,+1052.45+425.229j,+742.859+270.869j,+1029.04+464.213j,+663.746+434.457j,+857.701+691.636j,+725.26+763.721j,+1244.44+1467.55j,+546.589+750.028j,+1125.28+470.717j,+627.978+253.088j,+737.2+1037.52j,+1016.92+300.65j,+608.163+761.865j,+3011.48+971.886j,+512.724+122.746j,+569.383+241.231j,+537.174+159.806j,+464.181+142.364j,+539.582+511.311j,+962.59+592.745j,+690.193+237.704j,+860.511+290.764j,+614.594+227.923j,+713.014+800.816j,+694.035+171.926j,+852.353+927.278j,+377.972+133.608j,+1275.41+497.644j,+750.902+773.885j,+1267.19+1111.58j
2018-01-01 20:26:00 EST,+566.028+228.925j,+1105.88+459.519j,+848.079+253.262j,+2095.26+752.188j,+640.915+769.274j,+1115.76+1588.45j,+797.276+285.121j,+1102.91+443.26j,+3698.16+881.991j,+554.023+150.018j,+1053.57+425.8j,+743.681+271.245j,+1029.25+464.335j,+663.903+434.523j,+857.887+691.716j,+725.328+763.752j,+1244.55+1467.61j,+546.629+750.055j,+1126.2+471.252j,+628.484+253.373j,+737.838+1037.91j,+1016.99+300.676j,+608.201+761.886j,+3011.55+971.981j,+512.666+122.725j,+569.332+241.199j,+537.116+159.783j,+464.128+142.341j,+539.518+511.287j,+962.477+592.708j,+690.254+237.733j,+860.587+290.798j,+614.674+227.963j,+713.098+800.88j,+693.953+171.9j,+852.264+927.238j,+378.004+133.629j,+1275.52+497.698j,+750.996+773.935j,+1267.35+1111.66j
2018-01-01 20:27:00 EST,+565.853+228.824j,+1105.53+459.334j,+847.766+253.153j,+2095.6+752.346j,+641.029+769.32j,+1115.91+1588.55j,+796.065+284.63j,+1101.5+442.565j,+3695.58+880.158j,+553.909+149.978j,+1053.4+425.711j,+743.555+271.187j,+1028.97+464.169j,+663.69+434.433j,+857.633+691.607j,+725.407+763.788j,+1244.67+1467.67j,+546.676+750.088j,+1125.87+471.062j,+628.305+253.272j,+737.612+1037.77j,+1015.23+300.034j,+607.283+761.382j,+3009.99+969.686j,+512.828+122.783j,+569.475+241.289j,+537.279+159.849j,+464.278+142.405j,+539.698+511.354j,+962.794+592.811j,+690.037+237.629j,+860.313+290.676j,+614.459+227.855j,+712.871+800.706j,+694.183+171.973j,+852.514+927.35j,+377.888+133.555j,+1275.12+497.504j,+750.42+773.627j,+1266.39+1111.2j
2018-01-01 20:28:00 EST,+565.876+228.838j,+1105.58+459.358j,+847.807+253.167j,+2098.09+753.542j,+641.884+769.668j,+1117.04+1589.25j,+796.516+284.812j,+1102.02+442.822j,+3696.54+880.836j,+553.288+149.765j,+1052.47+425.236j,+742.869+270.874j,+1028.34+463.799j,+663.211+434.234j,+857.063+691.363j,+725.504+763.833j,+1244.83+1467.74j,+546.734+750.128j,+1123.77+469.846j,+627.145+252.624j,+736.149+1036.9j,+1015.44+300.107j,+607.389+761.44j,+3010.17+969.95j,+512.938+122.822j,+569.571+241.35j,+537.388+159.893j,+464.379+142.449j,+539.819+511.4j,+963.007+592.881j,+689.764+237.499j,+859.968+290.523j,+614.487+227.869j,+712.9+800.729j,+694.339+172.022j,+852.683+927.426j,+377.743+133.463j,+1274.61+497.26j,+750.453+773.645j,+1266.44+1111.22j
2018-01-01 20:29:00 EST,+565.918+228.862j,+1105.66+459.403j,+847.883+253.194j,+2097.31+753.165j,+641.616+769.559j,+1116.69+1589.03j,+796.579+284.837j,+1102.1+442.858j,+3696.67+880.931j,+553.427+149.813j,+1052.68+425.342j,+743.023+270.944j,+1028.43+463.854j,+663.283+434.264j,+857.149+691.399j,+725.841+763.987j,+1245.36+1468.01j,+546.935+750.267j,+1123.89+469.915j,+627.212+252.661j,+736.233+1036.95j,+1017.31+300.795j,+608.368+761.978j,+990.842+971.148j,+512.65+122.72j,+569.319+241.191j,+537.101+159.777j,+463.768+142.187j,+539.087+511.127j,+961.718+592.462j,+689.479+237.363j,+859.608+290.363j,+614.554+227.903j,+712.971+800.783j,+693.932+171.894j,+852.24+927.227j,+377.763+133.476j,+1274.68+497.294j,+750.141+773.479j,+1265.92+1110.98j
2018-01-01 20:30:00 EST,+565.711+228.743j,+1105.24+459.184j,+847.513+253.065j,+2096.86+752.949j,+641.462+769.496j,+1116.48+1588.9j,+797.171+285.078j,+1102.78+443.199j,+3697.93+881.83j,+553.225+149.744j,+1052.37+425.188j,+742.8+270.842j,+1029.34+464.392j,+663.975+434.553j,+857.973+691.753j,+725.588+763.871j,+1244.96+1467.81j,+546.784+750.162j,+1126.31+471.319j,+628.547+253.409j,+737.917+1037.95j,+1017.16+300.738j,+608.287+761.934j,+990.752+971.048j,+511.951+122.474j,+568.705+240.807j,+536.402+159.496j,+463.231+141.959j,+538.444+510.891j,+960.586+592.099j,+690.129+237.674j,+860.43+290.728j,+614.311+227.782j,+712.715+800.587j,+693.51+171.76j,+851.781+927.022j,+378.108+133.695j,+1275.88+497.873j,+749.847+773.324j,+1265.44+1110.75j
2018-01-01 20:31:00 EST,+565.671+228.72j,+1105.16+459.141j,+847.44+253.04j,+2096.7+752.874j,+641.407+769.474j,+1116.41+1588.86j,+798.126+285.471j,+1103.89+443.757j,+3699.97+883.299j,+553.097+149.7j,+1052.18+425.091j,+742.659+270.778j,+1029.59+464.539j,+664.164+434.632j,+858.198+691.85j,+725.373+763.773j,+1244.62+1467.64j,+546.656+750.074j,+1126.57+471.474j,+628.692+253.492j,+738.1+1038.06j,+1016.17+300.375j,+607.773+761.65j,+990.173+970.417j,+511.747+122.403j,+568.525+240.696j,+536.197+159.415j,+463.043+141.879j,+538.218+510.808j,+960.188+591.972j,+690.438+237.822j,+860.819+290.902j,+614.261+227.757j,+712.662+800.547j,+692.808+171.541j,+851.017+926.684j,+378.273+133.8j,+1276.45+498.151j,+750.112+773.464j,+1265.88+1110.95j
2018-01-01 20:32:00 EST,+565.447+228.592j,+1104.71+458.906j,+847.04+252.902j,+2096.96+752.998j,+641.496+769.51j,+1116.53+1588.93j,+798.116+285.466j,+1103.88+443.75j,+3699.95+883.283j,+553.246+149.751j,+1052.41+425.204j,+742.823+270.853j,+1029.26+464.341j,+663.91+434.526j,+857.896+691.72j,+725.565+763.86j,+1244.92+1467.79j,+546.77+750.153j,+1125.53+470.864j,+628.118+253.166j,+737.376+1037.63j,+1016.49+300.491j,+607.938+761.741j,+990.359+970.618j,+511.854+122.44j,+568.619+240.754j,+536.304+159.458j,+463.127+141.914j,+538.319+510.845j,+960.365+592.028j,+690.143+237.68j,+860.447+290.736j,+614.377+227.815j,+712.784+800.64j,+692.937+171.581j,+851.157+926.746j,+377.935+133.585j,+1275.28+497.581j,+750.242+773.533j,+1266.09+1111.06j
2018-01-01 20:33:00 EST,+565.709+228.742j,+1105.24+459.182j,+847.509+253.064j,+2095.95+752.515j,+641.15+769.37j,+1116.07+1588.65j,+798.17+285.489j,+1103.94+443.783j,+3700.07+883.367j,+554.149+150.061j,+1053.76+425.897j,+743.82+271.31j,+1028.8+464.073j,+663.566+434.382j,+857.485+691.543j,+725.888+764.009j,+1245.43+1468.05j,+546.964+750.286j,+1125.49+470.838j,+628.093+253.153j,+737.345+1037.61j,+1016.97+300.67j,+608.191+761.88j,+990.644+970.93j,+511.09+122.176j,+567.949+240.342j,+535.541+159.156j,+462.743+141.753j,+537.86+510.677j,+959.556+591.772j,+690.227+237.721j,+860.553+290.783j,+614.705+227.978j,+713.13+800.905j,+692.348+171.398j,+850.517+926.464j,+378.007+133.63j,+1275.53+497.702j,+750.999+773.937j,+1267.35+1111.66j
2018-01-01 20:34:00 EST,+565.832+228.812j,+1105.49+459.311j,+847.728+253.14j,+2097.37+753.194j,+641.636+769.567j,+1116.72+1589.05j,+797.582+285.246j,+1103.26+443.438j,+3698.81+882.459j,+553.568+149.861j,+1052.89+425.45j,+743.178+271.015j,+1028.16+463.692j,+663.073+434.177j,+856.898+691.292j,+725.776+763.957j,+1245.25+1467.96j,+546.897+750.24j,+1124.77+470.42j,+627.696+252.93j,+736.843+1037.31j,+1016.14+300.364j,+607.757+761.641j,+990.155+970.397j,+512.11+122.53j,+568.845+240.894j,+536.561+159.56j,+463.928+142.255j,+539.279+511.198j,+962.056+592.571j,+689.361+237.307j,+859.458+290.297j,+614.833+228.042j,+713.266+801.009j,+693.224+171.671j,+851.47+926.884j,+377.368+133.228j,+1273.32+496.638j,+751.171+774.03j,+1267.64+1111.8j
2018-01-01 20:35:00 EST,+565.781+228.783j,+1105.38+459.257j,+847.637+253.108j,+2095.54+752.318j,+641.009+769.312j,+1115.89+1588.53j,+797.869+285.364j,+1103.59+443.606j,+3699.42+882.902j,+553.568+149.861j,+1052.89+425.45j,+743.179+271.015j,+1028.46+463.871j,+663.305+434.273j,+857.175+691.41j,+725.87+764j,+1245.4+1468.03j,+546.953+750.279j,+1125.11+470.619j,+627.885+253.036j,+737.082+1037.45j,+1016.94+300.66j,+608.177+761.873j,+990.628+970.913j,+512.047+122.508j,+568.789+240.86j,+536.498+159.535j,+463.869+142.23j,+539.209+511.172j,+961.932+592.532j,+689.679+237.458j,+859.861+290.475j,+614.77+228.011j,+713.2+800.958j,+693.135+171.643j,+851.373+926.841j,+377.72+133.449j,+1274.53+497.222j,+751.097+773.99j,+1267.51+1111.74j
2018-01-01 20:36:00 EST,+565.792+228.789j,+1105.41+459.269j,+847.657+253.115j,+2095.28+752.195j,+640.92+769.277j,+1115.77+1588.46j,+798.804+285.752j,+1104.68+444.157j,+3701.43+884.355j,+553.519+149.844j,+1052.81+425.412j,+743.125+270.99j,+1028.58+463.94j,+663.394+434.31j,+857.281+691.455j,+725.836+763.985j,+1245.35+1468.01j,+546.932+750.264j,+1125.24+470.693j,+627.956+253.075j,+737.171+1037.5j,+1016.89+300.641j,+608.15+761.858j,+990.597+970.879j,+511.848+122.438j,+568.614+240.751j,+536.298+159.455j,+463.431+142.043j,+538.684+510.979j,+961.008+592.234j,+689.362+237.307j,+859.46+290.298j,+614.797+228.024j,+713.228+800.98j,+692.853+171.555j,+851.066+926.705j,+377.751+133.469j,+1274.64+497.274j,+751.114+773.999j,+1267.54+1111.75j
2018-01-01 20:37:00 EST,+565.621+228.691j,+1105.06+459.089j,+847.352+253.01j,+2096.21+752.639j,+641.24+769.406j,+1116.19+1588.72j,+798.738+285.724j,+1104.6+444.117j,+1189.13+884.323j,+553.262+149.756j,+1052.43+425.216j,+742.841+270.861j,+1028.98+464.18j,+663.703+434.439j,+857.649+691.613j,+725.339+763.757j,+1244.57+1467.61j,+546.636+750.06j,+1125.22+470.68j,+627.944+253.069j,+737.156+1037.49j,+1014.78+299.869j,+607.046+761.253j,+989.357+969.535j,+512.535+122.679j,+569.217+241.127j,+536.985+159.73j,+463.745+142.177j,+539.06+511.117j,+961.67+592.447j,+689.228+237.244j,+859.29+290.224j,+614.582+227.917j,+713.001+800.806j,+693.333+171.705j,+851.589+926.937j,+377.68+133.424j,+1274.39+497.155j,+750.862+773.864j,+1267.12+1111.55j
2018-01-01 20:38:00 EST,+565.556+228.654j,+1104.93+459.021j,+847.235+252.969j,+2098.01+753.503j,+641.856+769.657j,+1117.01+1589.23j,+799.337+285.975j,+1105.3+444.474j,+1190.12+884.608j,+553.245+149.75j,+1052.4+425.203j,+742.822+270.852j,+1029.2+464.31j,+663.87+434.509j,+857.848+691.699j,+725.408+763.789j,+1244.68+1467.67j,+546.677+750.088j,+1125.57+470.883j,+628.136+253.177j,+737.398+1037.64j,+1015.54+300.146j,+607.445+761.47j,+989.805+970.017j,+512.658+122.723j,+569.325+241.195j,+537.108+159.78j,+463.852+142.222j,+539.187+511.164j,+961.895+592.519j,+689.853+237.541j,+860.081+290.572j,+614.497+227.874j,+712.91+800.737j,+693.508+171.76j,+851.778+927.021j,+377.81+133.506j,+1274.85+497.373j,+750.767+773.813j,+1266.97+1111.47j
2018-01-01 20:39:00 EST,+565.736+228.757j,+1105.3+459.21j,+847.557+253.081j,+2097.67+753.34j,+641.741+769.61j,+1116.85+1589.13j,+799.472+286.032j,+1105.46+444.555j,+1190.34+884.673j,+554.077+150.036j,+1053.65+425.841j,+743.741+271.273j,+1029.37+464.407j,+663.994+434.561j,+857.996+691.763j,+725.902+764.015j,+1245.45+1468.06j,+546.972+750.292j,+1125.76+470.997j,+628.244+253.238j,+737.535+1037.72j,+1017.65+300.921j,+608.546+762.078j,+991.043+971.368j,+512.714+122.742j,+569.374+241.226j,+537.164+159.802j,+463.903+142.245j,+539.249+511.187j,+962.004+592.555j,+689.964+237.594j,+860.221+290.635j,+614.719+227.985j,+713.145+800.916j,+694+171.915j,+852.314+927.26j,+378.052+133.659j,+1275.68+497.778j,+751.028+773.953j,+1267.4+1111.68j
2018-01-01 20:40:00 EST,+565.722+228.749j,+1105.27+459.195j,+847.531+253.072j,+2097.81+753.408j,+641.789+769.63j,+1116.92+1589.17j,+799.168+285.904j,+1105.1+444.373j,+1189.84+884.528j,+554.191+150.076j,+1053.82+425.93j,+743.866+271.331j,+1028.79+464.062j,+663.552+434.376j,+857.469+691.536j,+726.097+764.105j,+1245.76+1468.21j,+547.088+750.372j,+1123.71+469.812j,+627.112+252.606j,+736.107+1036.87j,+1018+301.051j,+608.728+762.179j,+991.248+971.594j,+512.886+122.804j,+569.526+241.321j,+537.336+159.872j,+464.314+142.421j,+539.742+511.371j,+962.871+592.837j,+690.12+237.669j,+860.418+290.722j,+614.755+228.003j,+713.183+800.946j,+694.24+171.991j,+852.576+927.378j,+377.934+133.584j,+1275.28+497.58j,+751.085+773.984j,+1267.49+1111.73j
2018-01-01 20:41:00 EST,+4207.38+228.563j,+1104.61+458.854j,+846.95+252.871j,+2098.18+753.583j,+641.913+769.68j,+1117.08+1589.28j,+799.029+285.846j,+1104.94+444.29j,+1189.61+884.461j,+553.265+149.757j,+1052.43+425.218j,+742.844+270.862j,+1028.05+463.632j,+662.995+434.145j,+856.805+691.253j,+725.71+763.927j,+1245.15+1467.91j,+546.857+750.213j,+1123.42+469.647j,+626.952+252.518j,+735.906+1036.75j,+1016.76+300.59j,+608.078+761.818j,+990.517+970.791j,+512.945+122.824j,+569.577+241.354j,+537.395+159.896j,+464.37+142.445j,+539.809+511.396j,+962.989+592.875j,+690.093+237.656j,+860.384+290.707j,+613.998+227.627j,+712.384+800.336j,+693.91+171.887j,+852.216+927.216j,+377.915+133.572j,+1275.21+497.548j,+750.615+773.732j,+1266.71+1111.35j
2018-01-01 20:42:00 EST,+4195.44+228.103j,+1102.97+458.009j,+845.491+252.375j,+2097.53+753.274j,+641.693+769.59j,+1116.79+1589.1j,+799.307+285.963j,+1105.26+444.457j,+1190.07+884.594j,+552.648+149.548j,+1051.51+424.751j,+742.163+270.554j,+1028.66+463.991j,+663.46+434.338j,+857.359+691.489j,+724.42+763.341j,+1243.12+1466.9j,+546.087+749.686j,+1126.09+471.189j,+628.425+253.34j,+737.763+1037.86j,+1014.59+299.8j,+606.945+761.199j,+989.244+969.414j,+513.386+122.982j,+569.964+241.6j,+537.836+160.075j,+464.768+142.618j,+540.285+511.575j,+963.827+593.15j,+690.111+237.664j,+860.406+290.717j,+612.894+227.087j,+711.22+799.461j,+694.514+172.078j,+852.874+927.512j,+377.737+133.459j,+1274.59+497.25j,+749.807+773.303j,+1265.37+1110.71j
2018-01-01 20:43:00 EST,+4195.56+228.108j,+1102.99+458.017j,+845.505+252.38j,+2097.49+753.252j,+641.678+769.584j,+1116.77+1589.08j,+798.317+285.549j,+1104.11+443.869j,+1188.43+884.124j,+552.702+149.566j,+1051.59+424.791j,+742.222+270.581j,+1028.37+463.814j,+663.232+434.243j,+857.088+691.373j,+724.463+763.361j,+1243.19+1466.93j,+546.113+749.704j,+1125.76+470.995j,+628.242+253.236j,+737.532+1037.72j,+1014.65+299.823j,+606.98+761.218j,+989.283+969.455j,+513.407+122.989j,+569.982+241.611j,+537.856+160.084j,+464.787+142.626j,+540.307+511.583j,+963.867+593.163j,+689.777+237.505j,+859.985+290.53j,+612.903+227.091j,+711.229+799.468j,+694.544+172.088j,+852.906+927.526j,+377.401+133.249j,+1273.43+496.693j,+749.494+773.138j,+1264.85+1110.47j
2018-01-01 20:44:00 EST,+4195.56+228.108j,+1102.99+458.018j,+845.506+252.38j,+2096.94+752.988j,+641.489+769.507j,+1116.52+1588.93j,+798.3+285.542j,+1104.09+443.859j,+1188.4+884.116j,+552.748+149.581j,+1051.66+424.827j,+742.274+270.604j,+1028.22+463.732j,+663.125+434.198j,+856.96+691.319j,+724.548+763.399j,+1243.33+1467j,+546.164+749.738j,+1124.91+470.503j,+627.775+252.974j,+736.944+1037.37j,+1014.81+299.879j,+607.061+761.261j,+989.373+969.553j,+512.677+122.729j,+569.342+241.205j,+537.127+159.787j,+464.545+142.521j,+540.018+511.474j,+963.358+592.996j,+689.875+237.551j,+860.108+290.584j,+612.909+227.094j,+711.235+799.472j,+694.174+171.97j,+852.503+927.345j,+377.453+133.282j,+1273.61+496.779j,+749.502+773.142j,+1264.86+1110.48j
2018-01-01 20:45:00 EST,+4205.75+228.5j,+1104.39+458.737j,+846.751+252.803j,+2098.5+753.738j,+642.023+769.726j,+1117.23+1589.37j,+798.41+285.588j,+1104.22+443.924j,+1188.59+884.168j,+552.943+149.647j,+1051.95+424.974j,+742.489+270.701j,+1028.95+464.159j,+663.676+434.428j,+857.617+691.6j,+724.736+763.484j,+1243.62+1467.14j,+546.276+749.814j,+1125.19+470.663j,+627.927+253.059j,+737.135+1037.48j,+1015.09+299.981j,+607.207+761.341j,+989.538+969.73j,+512.446+122.648j,+569.139+241.078j,+536.896+159.694j,+464.342+142.433j,+539.775+511.383j,+962.929+592.855j,+690.051+237.636j,+860.331+290.684j,+613.653+227.457j,+712.02+800.061j,+693.797+171.851j,+852.094+927.162j,+377.552+133.344j,+1273.95+496.943j,+749.957+773.382j,+1265.62+1110.83j
2018-01-01 20:46:00 EST,+4209.35+228.64j,+1104.88+458.994j,+847.19+252.954j,+2097.66+753.335j,+641.737+769.608j,+1116.85+1589.13j,+798.534+285.639j,+1104.37+443.997j,+1188.79+884.226j,+553.908+149.978j,+1053.4+425.711j,+743.554+271.187j,+1029.1+464.246j,+663.789+434.475j,+857.751+691.657j,+725.28+763.73j,+1244.47+1467.57j,+546.6+750.036j,+1125.37+470.766j,+628.026+253.114j,+737.259+1037.56j,+1017.23+300.765j,+608.326+761.955j,+990.795+971.096j,+512.235+122.573j,+568.954+240.962j,+536.685+159.61j,+464.147+142.349j,+539.542+511.296j,+962.519+592.722j,+690.14+237.679j,+860.443+290.734j,+613.957+227.607j,+712.341+800.303j,+693.499+171.757j,+851.769+927.017j,+377.6+133.373j,+1274.12+497.021j,+750.313+773.571j,+1266.21+1111.11j
2018-01-01 20:47:00 EST,+4199.04+228.241j,+1103.46+458.262j,+845.931+252.524j,+2096.01+752.543j,+641.171+769.378j,+1116.1+1588.66j,+799.735+286.143j,+1105.76+444.713j,+1190.78+884.799j,+553.523+149.845j,+1052.82+425.415j,+743.129+270.992j,+1029.58+464.537j,+664.16+434.631j,+858.194+691.849j,+724.717+763.475j,+1243.59+1467.13j,+546.264+749.806j,+1125.9+471.076j,+628.318+253.279j,+737.628+1037.78j,+1015.8+300.24j,+607.579+761.544j,+989.956+970.18j,+512.408+122.634j,+569.106+241.057j,+536.858+159.679j,+464.296+142.413j,+539.719+511.362j,+962.831+592.824j,+690.7+237.949j,+861.151+291.051j,+613.551+227.407j,+711.913+799.98j,+693.727+171.829j,+852.017+927.127j,+378.239+133.779j,+1276.33+498.095j,+750.091+773.453j,+1265.84+1110.94j
2018-01-01 20:48:00 EST,+4199.2+228.247j,+1103.49+458.273j,+845.951+252.531j,+2096.62+752.834j,+641.379+769.462j,+1116.38+1588.84j,+798.408+285.587j,+1104.22+443.922j,+1188.58+884.167j,+553.509+149.841j,+1052.8+425.404j,+743.113+270.985j,+1028.44+463.857j,+663.286+434.265j,+857.153+691.401j,+724.53+763.391j,+1243.3+1466.98j,+546.152+749.731j,+1125.14+470.634j,+627.9+253.044j,+737.101+1037.46j,+1014.15+299.643j,+606.718+761.076j,+988.989+969.142j,+513.16+122.901j,+569.766+241.473j,+537.61+159.983j,+464.558+142.527j,+540.033+511.48j,+963.385+593.004j,+690.197+237.706j,+860.516+290.766j,+613.558+227.411j,+711.92+799.986j,+694.128+171.956j,+852.454+927.323j,+377.971+133.607j,+1275.4+497.642j,+750.099+773.457j,+1265.86+1110.94j
2018-01-01 20:49:00 EST,+4199.06+228.242j,+1103.47+458.263j,+845.933+252.524j,+2095.08+752.1j,+640.852+769.249j,+1115.68+1588.4j,+797.465+285.198j,+1103.12+443.37j,+1187.02+883.724j,+553.501+149.838j,+1052.79+425.398j,+743.104+270.981j,+1028.27+463.758j,+663.159+434.212j,+857.001+691.336j,+724.429+763.345j,+1243.14+1466.91j,+546.092+749.69j,+1124.94+470.519j,+627.791+252.983j,+736.963+1037.38j,+1013.49+299.406j,+606.373+760.891j,+988.602+968.73j,+513.162+122.902j,+569.768+241.475j,+537.612+159.984j,+464.56+142.528j,+540.036+511.481j,+963.39+593.006j,+690.076+237.648j,+860.363+290.698j,+613.546+227.405j,+711.907+799.976j,+694.201+171.979j,+852.533+927.359j,+377.906+133.566j,+1275.18+497.533j,+750.085+773.45j,+1265.83+1110.93j
2018-01-01 20:50:00 EST,+4200.59+228.301j,+1103.68+458.371j,+846.12+252.588j,+2094.72+751.931j,+640.729+769.199j,+1115.52+1588.3j,+797.704+285.296j,+1103.4+443.509j,+1187.42+883.836j,+553.637+149.885j,+1052.99+425.503j,+743.255+271.05j,+1028.68+463.997j,+663.468+434.341j,+857.369+691.493j,+724.732+763.482j,+1243.61+1467.14j,+546.273+749.813j,+1126.09+471.192j,+628.428+253.341j,+737.766+1037.86j,+1015.29+300.053j,+607.311+761.397j,+989.654+969.855j,+513.062+122.866j,+569.68+241.419j,+537.512+159.943j,+464.468+142.487j,+539.925+511.44j,+963.194+592.942j,+690.264+237.738j,+860.599+290.803j,+613.675+227.468j,+712.043+800.078j,+694.059+171.934j,+852.378+927.289j,+378.006+133.63j,+1275.52+497.701j,+750.236+773.53j,+1266.08+1111.05j
2018-01-01 20:51:00 EST,+4207.79+228.579j,+1104.67+458.883j,+847+252.888j,+2094.21+751.692j,+640.556+769.13j,+1115.29+1588.16j,+797.779+285.327j,+1103.49+443.553j,+1187.54+883.871j,+553.853+149.959j,+1053.31+425.668j,+743.493+271.159j,+1028.78+464.059j,+663.548+434.374j,+857.465+691.534j,+725.542+763.85j,+1244.89+1467.77j,+546.757+750.144j,+1126.22+471.264j,+628.496+253.38j,+737.852+1037.91j,+1016.58+300.524j,+607.985+761.767j,+990.412+970.677j,+512.909+122.812j,+569.545+241.334j,+537.359+159.881j,+464.338+142.431j,+539.769+511.381j,+962.92+592.852j,+690.322+237.766j,+860.673+290.837j,+613.879+227.568j,+712.259+800.241j,+693.86+171.871j,+852.162+927.192j,+378.037+133.65j,+1275.63+497.754j,+750.103+773.459j,+1265.86+1110.95j
2018-01-01 20:52:00 EST,+4210.49+228.684j,+1105.04+459.076j,+847.329+253.002j,+2096.24+752.655j,+641.251+769.41j,+1116.21+1588.73j,+798.474+285.615j,+1104.3+443.962j,+1188.69+884.198j,+553.98+150.003j,+1053.5+425.767j,+743.634+271.224j,+1029+464.191j,+663.718+434.445j,+857.666+691.621j,+725.729+763.936j,+1245.18+1467.92j,+546.869+750.221j,+1124.53+470.285j,+627.567+252.858j,+736.681+1037.21j,+1016.76+300.592j,+608.081+761.82j,+990.52+970.795j,+512.838+122.786j,+569.483+241.294j,+537.288+159.852j,+464.27+142.402j,+539.688+511.351j,+962.777+592.806j,+690.258+237.735j,+860.592+290.8j,+614.463+227.858j,+712.875+800.71j,+693.759+171.839j,+852.052+927.143j,+378.008+133.631j,+1275.53+497.704j,+750.37+773.601j,+1266.31+1111.16j
2018-01-01 20:53:00 EST,+4211.53+228.725j,+1105.18+459.151j,+847.457+253.046j,+2098.29+753.636j,+641.95+769.696j,+1117.13+1589.31j,+798.243+285.519j,+1104.03+443.825j,+1188.31+884.089j,+554.048+150.026j,+1053.61+425.819j,+743.708+271.258j,+1028.77+464.054j,+663.541+434.372j,+857.456+691.531j,+725.798+763.967j,+1245.29+1467.98j,+546.909+750.249j,+1124.28+470.139j,+627.427+252.78j,+736.504+1037.11j,+1016.86+300.63j,+608.135+761.85j,+990.581+970.861j,+513.092+122.877j,+569.706+241.436j,+537.542+159.955j,+464.504+142.503j,+539.969+511.456j,+963.272+592.967j,+689.996+237.61j,+860.262+290.653j,+614.551+227.901j,+712.968+800.781j,+694.531+172.084j,+852.893+927.521j,+377.868+133.542j,+1275.05+497.47j,+750.473+773.656j,+1266.48+1111.24j
2018-01-01 20:54:00 EST,+565.347+228.535j,+1104.51+458.802j,+846.861+252.841j,+2096.19+752.63j,+641.233+769.403j,+1116.18+1588.71j,+799.582+286.078j,+1105.58+444.621j,+1190.52+884.726j,+553.705+149.908j,+1053.09+425.554j,+743.329+271.084j,+1029.41+464.435j,+664.031+434.576j,+858.039+691.782j,+725.407+763.788j,+1244.67+1467.67j,+546.676+750.088j,+1125.63+470.92j,+628.171+253.196j,+737.443+1037.67j,+1016.25+300.405j,+607.815+761.673j,+990.221+970.469j,+513.04+122.858j,+569.661+241.407j,+537.49+159.934j,+464.197+142.371j,+539.601+511.318j,+962.624+592.756j,+690.446+237.826j,+860.83+290.907j,+613.84+227.549j,+712.217+800.21j,+694.458+172.06j,+852.813+927.485j,+378.102+133.691j,+1275.85+497.862j,+749.992+773.4j,+1265.68+1110.86j
